ibge_id;ano;dependencia_id;localizacao_id;serie_id;matriculas;aprovados;reprovados;abandonos;TIPO
3515103;2019;0;1;6;1076;99,6;0,4;0;AF
3515103;2019;0;1;7;1138;99,1;0,7;0,2;AF
3515103;2019;0;1;8;911;98,9;0,7;0,4;AF
3515103;2019;0;1;9;997;99,3;0,5;0,2;AF
3515103;2019;0;2;6;84;92,9;7,1;0;AF
3515103;2019;0;2;7;75;82,2;17,8;0;AF
3515103;2019;0;2;8;70;84,1;15,9;0;AF
3515103;2019;0;2;9;40;100;0;0;AF
3515103;2019;2;0;6;832;99,8;0,2;0;AF
3515103;2019;2;0;7;910;99,6;0,3;0,1;AF
3515103;2019;2;0;8;732;98,9;0,8;0,3;AF
3515103;2019;2;0;9;803;99,1;0,6;0,3;AF
3515103;2019;2;1;6;832;99,8;0,2;0;AF
3515103;2019;2;1;7;910;99,6;0,3;0,1;AF
3515103;2019;2;1;8;732;98,9;0,8;0,3;AF
3515103;2019;2;1;9;803;99,1;0,6;0,3;AF
3515103;2019;3;0;6;77;98,6;1,4;0;AF
3515103;2019;3;0;7;71;95,8;2,8;1,4;AF
3515103;2019;3;0;8;60;96,6;0;3,4;AF
3515103;2019;3;0;9;57;100;0;0;AF
3515103;2019;3;1;6;77;98,6;1,4;0;AF
3515103;2019;3;1;7;71;95,8;2,8;1,4;AF
3515103;2019;3;1;8;60;96,6;0;3,4;AF
3515103;2019;3;1;9;57;100;0;0;AF
3515103;2019;3;2;6;0;0;0;0;AF
3515103;2019;3;2;7;0;0;0;0;AF
3515103;2019;3;2;8;0;0;0;0;AF
3515103;2019;3;2;9;0;0;0;0;AF
3515103;2019;4;0;6;251;97,3;2,7;0;AF
3515103;2019;4;0;7;232;93;7;0;AF
3515103;2019;4;0;8;189;94;6;0;AF
3515103;2019;4;0;9;177;100;0;0;AF
3515103;2019;4;1;6;167;99,4;0,6;0;AF
3515103;2019;4;1;7;157;98,1;1,9;0;AF
3515103;2019;4;1;8;119;100;0;0;AF
3515103;2019;4;1;9;137;100;0;0;AF
3515103;2019;4;2;6;84;92,9;7,1;0;AF
3515103;2019;4;2;7;75;82,2;17,8;0;AF
3515103;2019;4;2;8;70;84,1;15,9;0;AF
3515103;2019;4;2;9;40;100;0;0;AF
3515103;2019;5;0;6;909;99,7;0,3;0;AF
3515103;2019;5;0;7;981;99,3;0,5;0,2;AF
3515103;2019;5;0;8;792;98,7;0,8;0,5;AF
3515103;2019;5;0;9;860;99,2;0,6;0,2;AF
3515103;2019;5;1;6;909;99,7;0,3;0;AF
3515103;2019;5;1;7;981;99,3;0,5;0,2;AF
3515103;2019;5;1;8;792;98,7;0,8;0,5;AF
3515103;2019;5;1;9;860;99,2;0,6;0,2;AF
3515103;2019;5;2;6;0;0;0;0;AF
3515103;2019;5;2;7;0;0;0;0;AF
3515103;2019;5;2;8;0;0;0;0;AF
3515103;2019;5;2;9;0;0;0;0;AF
3515103;2019;0;0;1;1152;99,6;0,3;0,1;AI
3515103;2019;0;0;2;1211;99,7;0,2;0,1;AI
3515103;2019;0;0;3;1185;99,1;0,9;0;AI
3515103;2019;0;0;4;1094;99,7;0,2;0,1;AI
3515103;2019;0;0;5;1183;99,8;0,2;0;AI
3515103;2019;0;1;1;994;99,6;0,3;0,1;AI
3515103;2019;0;1;2;1068;99,7;0,2;0,1;AI
3515103;2019;0;1;3;1035;99;0,9;0,1;AI
3515103;2019;0;1;4;944;99,8;0,2;0;AI
3515103;2019;0;1;5;1031;99,9;0,1;0;AI
3515103;2019;0;2;1;158;100;0;0;AI
3515103;2019;0;2;2;143;100;0;0;AI
3515103;2019;0;2;3;150;99,3;0,7;0;AI
3515103;2019;0;2;4;150;99,3;0;0,7;AI
3515103;2019;0;2;5;152;99,3;0,7;0;AI
3515103;2019;2;0;1;379;99,7;0,3;0;AI
3515103;2019;2;0;2;571;100;0;0;AI
3515103;2019;2;0;3;504;100;0;0;AI
3515103;2019;2;0;4;481;100;0;0;AI
3515103;2019;2;0;5;550;100;0;0;AI
3515103;2019;2;1;1;379;99,7;0,3;0;AI
3515103;2019;2;1;2;571;100;0;0;AI
3515103;2019;2;1;3;504;100;0;0;AI
3515103;2019;2;1;4;481;100;0;0;AI
3515103;2019;2;1;5;550;100;0;0;AI
3515103;2019;3;0;1;508;99,4;0,4;0,2;AI
3515103;2019;3;0;2;372;99,5;0,3;0,2;AI
3515103;2019;3;0;3;404;98;1,8;0,2;AI
3515103;2019;3;0;4;354;99,7;0,3;0;AI
3515103;2019;3;0;5;359;100;0;0;AI
3515103;2019;3;1;1;477;99,3;0,4;0,3;AI
3515103;2019;3;1;2;355;99,4;0,3;0,3;AI
3515103;2019;3;1;3;383;97,9;1,9;0,2;AI
3515103;2019;3;1;4;334;99,7;0,3;0;AI
3515103;2019;3;1;5;336;100;0;0;AI
3515103;2019;3;2;1;31;100;0;0;AI
3515103;2019;3;2;2;17;100;0;0;AI
3515103;2019;3;2;3;21;100;0;0;AI
3515103;2019;3;2;4;20;100;0;0;AI
3515103;2019;3;2;5;23;100;0;0;AI
3515103;2019;4;0;1;265;100;0;0;AI
3515103;2019;4;0;2;268;99,6;0,4;0;AI
3515103;2019;4;0;3;277;98,9;1,1;0;AI
3515103;2019;4;0;4;259;99,2;0,4;0,4;AI
3515103;2019;4;0;5;274;99,3;0,7;0;AI
3515103;2019;4;1;1;138;100;0;0;AI
3515103;2019;4;1;2;142;99,3;0,7;0;AI
3515103;2019;4;1;3;148;98,7;1,3;0;AI
3515103;2019;4;1;4;129;99,2;0,8;0;AI
3515103;2019;4;1;5;145;99,3;0,7;0;AI
3515103;2019;4;2;1;127;100;0;0;AI
3515103;2019;4;2;2;126;100;0;0;AI
3515103;2019;4;2;3;129;99,2;0,8;0;AI
3515103;2019;4;2;4;130;99,2;0;0,8;AI
3515103;2019;4;2;5;129;99,2;0,8;0;AI
3515103;2019;5;0;1;887;99,5;0,3;0,2;AI
3515103;2019;5;0;2;943;99,8;0,1;0,1;AI
3515103;2019;5;0;3;908;99,1;0,8;0,1;AI
3515103;2019;5;0;4;835;99,9;0,1;0;AI
3515103;2019;5;0;5;909;100;0;0;AI
3515103;2019;5;1;1;856;99,5;0,4;0,1;AI
3515103;2019;5;1;2;926;99,8;0,1;0,1;AI
3515103;2019;5;1;3;887;99,1;0,8;0,1;AI
3515103;2019;5;1;4;815;99,9;0,1;0;AI
3515103;2019;5;1;5;886;100;0;0;AI
3515103;2019;5;2;1;31;100;0;0;AI
3515103;2019;5;2;2;17;100;0;0;AI
3515103;2019;5;2;3;21;100;0;0;AI
3515103;2019;5;2;4;20;100;0;0;AI
3515103;2019;5;2;5;23;100;0;0;AI
3515103;2019;0;0;10;1139;95,5;2,2;2,3;EM
3515103;2019;0;0;11;1073;96;1,4;2,6;EM
3515103;2019;0;0;12;1091;98;0,3;1,7;EM
3515103;2019;0;1;10;1139;95,5;2,2;2,3;EM
3515103;2019;0;1;11;1073;96;1,4;2,6;EM
3515103;2019;0;1;12;1091;98;0,3;1,7;EM
3515103;2019;0;2;10;0;0;0;0;EM
3515103;2019;0;2;11;0;0;0;0;EM
3515103;2019;0;2;12;0;0;0;0;EM
3515103;2019;2;0;10;998;94,8;2,5;2,7;EM
3515103;2019;2;0;11;961;95,5;1,6;2,9;EM
3515103;2019;2;0;12;999;97,8;0,3;1,9;EM
3515103;2019;2;1;10;998;94,8;2,5;2,7;EM
3515103;2019;2;1;11;961;95,5;1,6;2,9;EM
3515103;2019;2;1;12;999;97,8;0,3;1,9;EM
3515103;2019;3;0;10;0;0;0;0;EM
3515103;2019;3;0;11;0;0;0;0;EM
3515103;2019;3;0;12;0;0;0;0;EM
3515103;2019;3;1;10;0;0;0;0;EM
3515103;2019;3;1;11;0;0;0;0;EM
3515103;2019;3;1;12;0;0;0;0;EM
3515103;2019;3;2;10;0;0;0;0;EM
3515103;2019;3;2;11;0;0;0;0;EM
3515103;2019;3;2;12;0;0;0;0;EM
3515103;2019;4;0;10;141;100;0;0;EM
3515103;2019;4;0;11;112;100;0;0;EM
3515103;2019;4;0;12;92;100;0;0;EM
3515103;2019;4;1;10;141;100;0;0;EM
3515103;2019;4;1;11;112;100;0;0;EM
3515103;2019;4;1;12;92;100;0;0;EM
3515103;2019;4;2;10;0;0;0;0;EM
3515103;2019;4;2;11;0;0;0;0;EM
3515103;2019;4;2;12;0;0;0;0;EM
3515103;2019;5;0;10;998;94,8;2,5;2,7;EM
3515103;2019;5;0;11;961;95,5;1,6;2,9;EM
3515103;2019;5;0;12;999;97,8;0,3;1,9;EM
3515103;2019;5;1;10;998;94,8;2,5;2,7;EM
3515103;2019;5;1;11;961;95,5;1,6;2,9;EM
3515103;2019;5;1;12;999;97,8;0,3;1,9;EM
3515103;2019;5;2;10;0;0;0;0;EM
3515103;2019;5;2;11;0;0;0;0;EM
3515103;2019;5;2;12;0;0;0;0;EM
3515103;2020;0;0;6;1167;99,4;0,5;0,1;AF
3515103;2020;0;0;7;1170;100;0;0;AF
3515103;2020;0;0;8;1169;99,7;0,3;0;AF
3515103;2020;0;0;9;971;100;0;0;AF
3515103;2020;0;1;6;1092;99,9;0;0,1;AF
3515103;2020;0;1;7;1093;100;0;0;AF
3515103;2020;0;1;8;1110;99,9;0;0,1;AF
3515103;2020;0;1;9;913;100;0;0;AF
3515103;2020;0;2;6;75;91,9;8,1;0;AF
3515103;2020;0;2;7;77;100;0;0;AF
3515103;2020;0;2;8;59;94,8;5,2;0;AF
3515103;2020;0;2;9;58;100;0;0;AF
3515103;2020;2;0;6;834;99,9;0;0,1;AF
3515103;2020;2;0;7;837;100;0;0;AF
3515103;2020;2;0;8;882;100;0;0;AF
3515103;2020;2;0;9;746;100;0;0;AF
3515103;2020;2;1;6;834;99,9;0;0,1;AF
3515103;2020;2;1;7;837;100;0;0;AF
3515103;2020;2;1;8;882;100;0;0;AF
3515103;2020;2;1;9;746;100;0;0;AF
3515103;2020;3;0;6;88;100;0;0;AF
3515103;2020;3;0;7;76;100;0;0;AF
3515103;2020;3;0;8;70;100;0;0;AF
3515103;2020;3;0;9;55;100;0;0;AF
3515103;2020;3;1;6;88;100;0;0;AF
3515103;2020;3;1;7;76;100;0;0;AF
3515103;2020;3;1;8;70;100;0;0;AF
3515103;2020;3;1;9;55;100;0;0;AF
3515103;2020;3;2;6;0;0;0;0;AF
3515103;2020;3;2;7;0;0;0;0;AF
3515103;2020;3;2;8;0;0;0;0;AF
3515103;2020;3;2;9;0;0;0;0;AF
3515103;2020;4;0;6;245;97,5;2,5;0;AF
3515103;2020;4;0;7;257;100;0;0;AF
3515103;2020;4;0;8;217;98,1;1,4;0,5;AF
3515103;2020;4;0;9;170;100;0;0;AF
3515103;2020;4;1;6;170;100;0;0;AF
3515103;2020;4;1;7;180;100;0;0;AF
3515103;2020;4;1;8;158;99,4;0;0,6;AF
3515103;2020;4;1;9;112;100;0;0;AF
3515103;2020;4;2;6;75;91,9;8,1;0;AF
3515103;2020;4;2;7;77;100;0;0;AF
3515103;2020;4;2;8;59;94,8;5,2;0;AF
3515103;2020;4;2;9;58;100;0;0;AF
3515103;2020;5;0;6;922;99,9;0;0,1;AF
3515103;2020;5;0;7;913;100;0;0;AF
3515103;2020;5;0;8;952;100;0;0;AF
3515103;2020;5;0;9;801;100;0;0;AF
3515103;2020;5;1;6;922;99,9;0;0,1;AF
3515103;2020;5;1;7;913;100;0;0;AF
3515103;2020;5;1;8;952;100;0;0;AF
3515103;2020;5;1;9;801;100;0;0;AF
3515103;2020;5;2;6;0;0;0;0;AF
3515103;2020;5;2;7;0;0;0;0;AF
3515103;2020;5;2;8;0;0;0;0;AF
3515103;2020;5;2;9;0;0;0;0;AF
3515103;2020;0;0;1;1236;99,9;0;0,1;AI
3515103;2020;0;0;2;1149;99,8;0,2;0;AI
3515103;2020;0;0;3;1190;99,7;0,3;0;AI
3515103;2020;0;0;4;1166;99,9;0,1;0;AI
3515103;2020;0;0;5;1099;99,7;0,3;0;AI
3515103;2020;0;1;1;1091;99,9;0;0,1;AI
3515103;2020;0;1;2;1001;100;0;0;AI
3515103;2020;0;1;3;1053;99,9;0,1;0;AI
3515103;2020;0;1;4;1026;100;0;0;AI
3515103;2020;0;1;5;956;100;0;0;AI
3515103;2020;0;2;1;145;100;0;0;AI
3515103;2020;0;2;2;148;98,6;1,4;0;AI
3515103;2020;0;2;3;137;97,8;2,2;0;AI
3515103;2020;0;2;4;140;99,3;0,7;0;AI
3515103;2020;0;2;5;143;97,9;2,1;0;AI
3515103;2020;2;0;1;399;100;0;0;AI
3515103;2020;2;0;2;559;100;0;0;AI
3515103;2020;2;0;3;574;100;0;0;AI
3515103;2020;2;0;4;511;100;0;0;AI
3515103;2020;2;0;5;492;100;0;0;AI
3515103;2020;2;1;1;399;100;0;0;AI
3515103;2020;2;1;2;559;100;0;0;AI
3515103;2020;2;1;3;574;100;0;0;AI
3515103;2020;2;1;4;511;100;0;0;AI
3515103;2020;2;1;5;492;100;0;0;AI
3515103;2020;3;0;1;596;100;0;0;AI
3515103;2020;3;0;2;332;100;0;0;AI
3515103;2020;3;0;3;355;100;0;0;AI
3515103;2020;3;0;4;388;100;0;0;AI
3515103;2020;3;0;5;356;100;0;0;AI
3515103;2020;3;1;1;571;100;0;0;AI
3515103;2020;3;1;2;305;100;0;0;AI
3515103;2020;3;1;3;339;100;0;0;AI
3515103;2020;3;1;4;371;100;0;0;AI
3515103;2020;3;1;5;337;100;0;0;AI
3515103;2020;3;2;1;25;100;0;0;AI
3515103;2020;3;2;2;27;100;0;0;AI
3515103;2020;3;2;3;16;100;0;0;AI
3515103;2020;3;2;4;17;100;0;0;AI
3515103;2020;3;2;5;19;100;0;0;AI
3515103;2020;4;0;1;241;99,6;0;0,4;AI
3515103;2020;4;0;2;258;99,2;0,8;0;AI
3515103;2020;4;0;3;261;98,4;1,6;0;AI
3515103;2020;4;0;4;267;99,6;0,4;0;AI
3515103;2020;4;0;5;251;98,8;1,2;0;AI
3515103;2020;4;1;1;121;99,1;0;0,9;AI
3515103;2020;4;1;2;137;100;0;0;AI
3515103;2020;4;1;3;140;99,2;0,8;0;AI
3515103;2020;4;1;4;144;100;0;0;AI
3515103;2020;4;1;5;127;100;0;0;AI
3515103;2020;4;2;1;120;100;0;0;AI
3515103;2020;4;2;2;121;98,3;1,7;0;AI
3515103;2020;4;2;3;121;97,5;2,5;0;AI
3515103;2020;4;2;4;123;99,2;0,8;0;AI
3515103;2020;4;2;5;124;97,6;2,4;0;AI
3515103;2020;5;0;1;995;100;0;0;AI
3515103;2020;5;0;2;891;100;0;0;AI
3515103;2020;5;0;3;929;100;0;0;AI
3515103;2020;5;0;4;899;100;0;0;AI
3515103;2020;5;0;5;848;100;0;0;AI
3515103;2020;5;1;1;970;100;0;0;AI
3515103;2020;5;1;2;864;100;0;0;AI
3515103;2020;5;1;3;913;100;0;0;AI
3515103;2020;5;1;4;882;100;0;0;AI
3515103;2020;5;1;5;829;100;0;0;AI
3515103;2020;5;2;1;25;100;0;0;AI
3515103;2020;5;2;2;27;100;0;0;AI
3515103;2020;5;2;3;16;100;0;0;AI
3515103;2020;5;2;4;17;100;0;0;AI
3515103;2020;5;2;5;19;100;0;0;AI
3515103;2020;0;0;10;971;99,7;0,1;0,2;EM
3515103;2020;0;0;11;1081;99,9;0;0,1;EM
3515103;2020;0;0;12;1028;99,9;0;0,1;EM
3515103;2020;0;1;10;971;99,7;0,1;0,2;EM
3515103;2020;0;1;11;1081;99,9;0;0,1;EM
3515103;2020;0;1;12;1028;99,9;0;0,1;EM
3515103;2020;0;2;10;0;0;0;0;EM
3515103;2020;0;2;11;0;0;0;0;EM
3515103;2020;0;2;12;0;0;0;0;EM
3515103;2020;2;0;10;839;99,8;0;0,2;EM
3515103;2020;2;0;11;951;99,9;0;0,1;EM
3515103;2020;2;0;12;915;99,9;0;0,1;EM
3515103;2020;2;1;10;839;99,8;0;0,2;EM
3515103;2020;2;1;11;951;99,9;0;0,1;EM
3515103;2020;2;1;12;915;99,9;0;0,1;EM
3515103;2020;3;0;10;0;0;0;0;EM
3515103;2020;3;0;11;0;0;0;0;EM
3515103;2020;3;0;12;0;0;0;0;EM
3515103;2020;3;1;10;0;0;0;0;EM
3515103;2020;3;1;11;0;0;0;0;EM
3515103;2020;3;1;12;0;0;0;0;EM
3515103;2020;3;2;10;0;0;0;0;EM
3515103;2020;3;2;11;0;0;0;0;EM
3515103;2020;3;2;12;0;0;0;0;EM
3515103;2020;4;0;10;132;99,2;0,8;0;EM
3515103;2020;4;0;11;130;100;0;0;EM
3515103;2020;4;0;12;113;100;0;0;EM
3515103;2020;4;1;10;132;99,2;0,8;0;EM
3515103;2020;4;1;11;130;100;0;0;EM
3515103;2020;4;1;12;113;100;0;0;EM
3515103;2020;4;2;10;0;0;0;0;EM
3515103;2020;4;2;11;0;0;0;0;EM
3515103;2020;4;2;12;0;0;0;0;EM
3515103;2020;5;0;10;839;99,8;0;0,2;EM
3515103;2020;5;0;11;951;99,9;0;0,1;EM
3515103;2020;5;0;12;915;99,9;0;0,1;EM
3515103;2020;5;1;10;839;99,8;0;0,2;EM
3515103;2020;5;1;11;951;99,9;0;0,1;EM
3515103;2020;5;1;12;915;99,9;0;0,1;EM
3515103;2020;5;2;10;0;0;0;0;EM
3515103;2020;5;2;11;0;0;0;0;EM
3515103;2020;5;2;12;0;0;0;0;EM
3515103;2021;0;0;6;1086;99,5;0,2;0,3;AF
3515103;2021;0;0;7;1181;99,4;0,3;0,3;AF
3515103;2021;0;0;8;1164;99,4;0,5;0,1;AF
3515103;2021;0;0;9;1149;99,7;0,1;0,2;AF
3515103;2021;0;1;6;0;99,7;0;0,3;AF
3515103;2021;0;1;7;0;99,6;0,1;0,3;AF
3515103;2021;0;1;8;0;99,9;0;0,1;AF
3515103;2021;0;1;9;0;99,6;0,1;0,3;AF
3515103;2021;0;2;6;0;97,1;2,9;0;AF
3515103;2021;0;2;7;0;96,9;3,1;0;AF
3515103;2021;0;2;8;0;91,4;8,6;0;AF
3515103;2021;0;2;9;0;100;0;0;AF
3515103;2021;2;0;6;802;99,6;0;0,4;AF
3515103;2021;2;0;7;861;99,7;0;0,3;AF
3515103;2021;2;0;8;852;99,9;0;0,1;AF
3515103;2021;2;0;9;881;99,7;0;0,3;AF
3515103;2021;2;1;6;0;99,6;0;0,4;AF
3515103;2021;2;1;7;0;99,7;0;0,3;AF
3515103;2021;2;1;8;0;99,9;0;0,1;AF
3515103;2021;2;1;9;0;99,7;0;0,3;AF
3515103;2021;3;0;6;85;100;0;0;AF
3515103;2021;3;0;7;82;97,5;1,2;1,3;AF
3515103;2021;3;0;8;70;100;0;0;AF
3515103;2021;3;0;9;65;100;0;0;AF
3515103;2021;3;1;6;0;100;0;0;AF
3515103;2021;3;1;7;0;97,5;1,2;1,3;AF
3515103;2021;3;1;8;0;100;0;0;AF
3515103;2021;3;1;9;0;100;0;0;AF
3515103;2021;3;2;6;0;0;0;0;AF
3515103;2021;3;2;7;0;0;0;0;AF
3515103;2021;3;2;8;0;0;0;0;AF
3515103;2021;3;2;9;0;0;0;0;AF
3515103;2021;4;0;6;199;99;1;0;AF
3515103;2021;4;0;7;238;99,2;0,8;0;AF
3515103;2021;4;0;8;242;97,4;2,6;0;AF
3515103;2021;4;0;9;203;99,5;0,5;0;AF
3515103;2021;4;1;6;0;100;0;0;AF
3515103;2021;4;1;7;0;100;0;0;AF
3515103;2021;4;1;8;0;100;0;0;AF
3515103;2021;4;1;9;0;99,3;0,7;0;AF
3515103;2021;4;2;6;0;97,1;2,9;0;AF
3515103;2021;4;2;7;0;96,9;3,1;0;AF
3515103;2021;4;2;8;0;91,4;8,6;0;AF
3515103;2021;4;2;9;0;100;0;0;AF
3515103;2021;5;0;6;887;99,7;0;0,3;AF
3515103;2021;5;0;7;943;99,5;0,1;0,4;AF
3515103;2021;5;0;8;922;99,9;0;0,1;AF
3515103;2021;5;0;9;946;99,7;0;0,3;AF
3515103;2021;5;1;6;0;99,7;0;0,3;AF
3515103;2021;5;1;7;0;99,5;0,1;0,4;AF
3515103;2021;5;1;8;0;99,9;0;0,1;AF
3515103;2021;5;1;9;0;99,7;0;0,3;AF
3515103;2021;5;2;6;0;0;0;0;AF
3515103;2021;5;2;7;0;0;0;0;AF
3515103;2021;5;2;8;0;0;0;0;AF
3515103;2021;5;2;9;0;0;0;0;AF
3515103;2021;0;0;1;1078;99,6;0,2;0,2;AI
3515103;2021;0;0;2;1226;99,9;0;0,1;AI
3515103;2021;0;0;3;1160;99,7;0;0,3;AI
3515103;2021;0;0;4;1177;99,5;0,3;0,2;AI
3515103;2021;0;0;5;1159;99,4;0,4;0,2;AI
3515103;2021;0;1;1;0;99,6;0,2;0,2;AI
3515103;2021;0;1;2;0;99,9;0;0,1;AI
3515103;2021;0;1;3;0;99,7;0;0,3;AI
3515103;2021;0;1;4;0;99,6;0,2;0,2;AI
3515103;2021;0;1;5;0;99,6;0,1;0,3;AI
3515103;2021;0;2;1;0;100;0;0;AI
3515103;2021;0;2;2;0;100;0;0;AI
3515103;2021;0;2;3;0;100;0;0;AI
3515103;2021;0;2;4;0;98,4;1,6;0;AI
3515103;2021;0;2;5;0;97,6;2,4;0;AI
3515103;2021;2;0;1;320;99,7;0;0,3;AI
3515103;2021;2;0;2;611;99,8;0;0,2;AI
3515103;2021;2;0;3;579;100;0;0;AI
3515103;2021;2;0;4;575;99,8;0;0,2;AI
3515103;2021;2;0;5;524;100;0;0;AI
3515103;2021;2;1;1;0;99,7;0;0,3;AI
3515103;2021;2;1;2;0;99,8;0;0,2;AI
3515103;2021;2;1;3;0;100;0;0;AI
3515103;2021;2;1;4;0;99,8;0;0,2;AI
3515103;2021;2;1;5;0;100;0;0;AI
3515103;2021;3;0;1;570;99,5;0,4;0,1;AI
3515103;2021;3;0;2;399;100;0;0;AI
3515103;2021;3;0;3;341;99,1;0;0,9;AI
3515103;2021;3;0;4;368;99,2;0,6;0,2;AI
3515103;2021;3;0;5;377;99,2;0;0,8;AI
3515103;2021;3;1;1;0;99,4;0,4;0,2;AI
3515103;2021;3;1;2;0;100;0;0;AI
3515103;2021;3;1;3;0;99;0;1;AI
3515103;2021;3;1;4;0;99,1;0,6;0,3;AI
3515103;2021;3;1;5;0;99,1;0;0,9;AI
3515103;2021;3;2;1;0;100;0;0;AI
3515103;2021;3;2;2;0;100;0;0;AI
3515103;2021;3;2;3;0;100;0;0;AI
3515103;2021;3;2;4;0;100;0;0;AI
3515103;2021;3;2;5;0;100;0;0;AI
3515103;2021;4;0;1;188;100;0;0;AI
3515103;2021;4;0;2;216;100;0;0;AI
3515103;2021;4;0;3;240;100;0;0;AI
3515103;2021;4;0;4;234;99,2;0,8;0;AI
3515103;2021;4;0;5;258;98,4;1,6;0;AI
3515103;2021;4;1;1;0;100;0;0;AI
3515103;2021;4;1;2;0;100;0;0;AI
3515103;2021;4;1;3;0;100;0;0;AI
3515103;2021;4;1;4;0;100;0;0;AI
3515103;2021;4;1;5;0;99,3;0,7;0;AI
3515103;2021;4;2;1;0;100;0;0;AI
3515103;2021;4;2;2;0;100;0;0;AI
3515103;2021;4;2;3;0;100;0;0;AI
3515103;2021;4;2;4;0;98,1;1,9;0;AI
3515103;2021;4;2;5;0;97,3;2,7;0;AI
3515103;2021;5;0;1;890;99,5;0,2;0,3;AI
3515103;2021;5;0;2;1010;99,9;0;0,1;AI
3515103;2021;5;0;3;920;99,7;0;0,3;AI
3515103;2021;5;0;4;943;99,6;0,2;0,2;AI
3515103;2021;5;0;5;901;99,7;0;0,3;AI
3515103;2021;5;1;1;0;99,5;0,2;0,3;AI
3515103;2021;5;1;2;0;99,9;0;0,1;AI
3515103;2021;5;1;3;0;99,7;0;0,3;AI
3515103;2021;5;1;4;0;99,6;0,2;0,2;AI
3515103;2021;5;1;5;0;99,7;0;0,3;AI
3515103;2021;5;2;1;0;100;0;0;AI
3515103;2021;5;2;2;0;100;0;0;AI
3515103;2021;5;2;3;0;100;0;0;AI
3515103;2021;5;2;4;0;100;0;0;AI
3515103;2021;5;2;5;0;100;0;0;AI
3515103;2021;0;0;10;941;99,5;0,1;0,4;EM
3515103;2021;0;0;11;980;99,3;0,1;0,6;EM
3515103;2021;0;0;12;1087;98,5;0,1;1,4;EM
3515103;2021;0;1;10;0;99,5;0,1;0,4;EM
3515103;2021;0;1;11;0;99,3;0,1;0,6;EM
3515103;2021;0;1;12;0;98,5;0,1;1,4;EM
3515103;2021;0;2;10;0;0;0;0;EM
3515103;2021;0;2;11;0;0;0;0;EM
3515103;2021;0;2;12;0;0;0;0;EM
3515103;2021;2;0;10;827;99,4;0,1;0,5;EM
3515103;2021;2;0;11;860;99,3;0;0,7;EM
3515103;2021;2;0;12;955;98,3;0,1;1,6;EM
3515103;2021;2;1;10;0;99,4;0,1;0,5;EM
3515103;2021;2;1;11;0;99,3;0;0,7;EM
3515103;2021;2;1;12;0;98,3;0,1;1,6;EM
3515103;2021;3;0;10;0;0;0;0;EM
3515103;2021;3;0;11;0;0;0;0;EM
3515103;2021;3;0;12;0;0;0;0;EM
3515103;2021;3;1;10;0;0;0;0;EM
3515103;2021;3;1;11;0;0;0;0;EM
3515103;2021;3;1;12;0;0;0;0;EM
3515103;2021;3;2;10;0;0;0;0;EM
3515103;2021;3;2;11;0;0;0;0;EM
3515103;2021;3;2;12;0;0;0;0;EM
3515103;2021;4;0;10;114;100;0;0;EM
3515103;2021;4;0;11;120;99,2;0,8;0;EM
3515103;2021;4;0;12;132;100;0;0;EM
3515103;2021;4;1;10;0;100;0;0;EM
3515103;2021;4;1;11;0;99,2;0,8;0;EM
3515103;2021;4;1;12;0;100;0;0;EM
3515103;2021;4;2;10;0;0;0;0;EM
3515103;2021;4;2;11;0;0;0;0;EM
3515103;2021;4;2;12;0;0;0;0;EM
3515103;2021;5;0;10;827;99,4;0,1;0,5;EM
3515103;2021;5;0;11;860;99,3;0;0,7;EM
3515103;2021;5;0;12;955;98,3;0,1;1,6;EM
3515103;2021;5;1;10;0;99,4;0,1;0,5;EM
3515103;2021;5;1;11;0;99,3;0;0,7;EM
3515103;2021;5;1;12;0;98,3;0,1;1,6;EM
3515103;2021;5;2;10;0;0;0;0;EM
3515103;2021;5;2;11;0;0;0;0;EM
3515103;2021;5;2;12;0;0;0;0;EM
3515103;2022;0;0;6;1127;99,9;0;0,1;AF
3515103;2022;0;0;7;1089;99,7;0,3;0;AF
3515103;2022;0;0;8;1169;99,3;0,4;0,3;AF
3515103;2022;0;0;9;1181;99,7;0,3;0;AF
3515103;2022;0;1;6;0;99,9;0;0,1;AF
3515103;2022;0;1;7;0;99,9;0,1;0;AF
3515103;2022;0;1;8;0;99,6;0,1;0,3;AF
3515103;2022;0;1;9;0;99,6;0,3;0,1;AF
3515103;2022;0;2;6;0;100;0;0;AF
3515103;2022;0;2;7;0;96,8;3,2;0;AF
3515103;2022;0;2;8;0;92,5;7,5;0;AF
3515103;2022;0;2;9;0;100;0;0;AF
3515103;2022;2;0;6;833;99,9;0;0,1;AF
3515103;2022;2;0;7;813;100;0;0;AF
3515103;2022;2;0;8;869;99,6;0;0,4;AF
3515103;2022;2;0;9;890;99,8;0,2;0;AF
3515103;2022;2;1;6;0;99,9;0;0,1;AF
3515103;2022;2;1;7;0;100;0;0;AF
3515103;2022;2;1;8;0;99,6;0;0,4;AF
3515103;2022;2;1;9;0;99,8;0,2;0;AF
3515103;2022;3;0;6;89;100;0;0;AF
3515103;2022;3;0;7;82;100;0;0;AF
3515103;2022;3;0;8;79;100;0;0;AF
3515103;2022;3;0;9;68;98,4;0;1,6;AF
3515103;2022;3;1;6;0;100;0;0;AF
3515103;2022;3;1;7;0;100;0;0;AF
3515103;2022;3;1;8;0;100;0;0;AF
