ano;inep_id;dependencia_id;localizacao_id;ef_1ano;ef_2ano;ef_3ano;ef_4ano;ef_5ano;ef_6ano;ef_7ano;ef_8ano;ef_9ano;ef_total_ai;ef_total_af;ef_total;em_1ano;em_2ano;em_3ano;em_4ano;em_total
2011;35452476;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;35643282;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;35643312;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;35659137;3;1;0;3.8;0;2;3;3.4;9.7;5;12.5;2.1;7.4;4.7;0;0;0;0;0
2011;35659800;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;35664200;3;2;8.3;0;12.5;0;0;0;0;0;0;5.4;0;5.4;0;0;0;0;0
2011;35664224;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;35902160;2;1;0;0;0;0;0;7.7;13.4;10;5.7;0;9.5;9.5;20;9.1;31.8;0;19
2011;35904181;2;1;0;0;0;0;0;1.3;10.5;7.8;10.4;0;7.6;7.6;5.9;9.6;6.1;0;7.6
2011;35904193;2;1;0;0;5.1;2.2;4.4;1.8;3.8;3.3;5.5;2.9;3.6;3.3;0;0;0;0;0
2011;35912402;2;1;8.6;3.2;3.6;2.3;5.9;0;0;0;0;4.8;0;4.8;0;0;0;0;0
2011;35914782;2;1;0;0;0;0;0;15.3;9;14.5;18.8;0;14.6;14.6;17.6;17.6;11.8;0;16.3
2011;35914848;2;1;4.8;4.7;9.8;10.5;6.1;2;8.2;12.7;9.4;7.3;8.2;7.8;9.6;7.9;6.3;0;8.2
2011;35917084;2;1;0;0;0;10.6;7.3;0;0;0;0;4.2;0;4.2;0;0;0;0;0
2011;35918672;2;1;0;0;0;0;10.3;0;0;13.3;0;10.3;4.4;5.8;0;0;0;0;0
2011;35918817;2;1;0;0;0;0;6.7;14.7;0;0;9.5;1.6;6.4;4.7;0;0;0;0;0
2011;35918830;2;1;0;3.4;0;0;0;0;0;0;0;0.9;0;0.9;0;0;0;0;0
2011;35919007;2;1;0;0;1.3;0;1.3;0;0;0;0;0.6;0;0.6;0;0;0;0;0
2011;35920058;2;1;0;0;0;0;8;0;0;0;0;2.9;0;2.9;0;0;0;0;0
2012;35010273;2;1;0;0;0;0;0;3;0.6;6.7;4.9;0;3.9;3.9;12.6;12.1;13.7;0;12.8
2012;35010285;2;1;0;0;0;0;0;3;4.5;0;11.9;0;7.3;7.3;12.6;8.4;5.7;0;9.2
2012;35035403;2;1;0;0;0;0;0;8.8;15.5;6.6;21.1;0;11.8;11.8;23.3;20.2;9;0;18.2
2012;35040708;2;1;0;0;0;0;0;0;0;0.8;1.7;0;0.6;0.6;1.3;0;7.7;0;4.1
2012;35044878;2;1;0;0;0;2.9;9.1;5.3;9.6;2.2;15.2;3.4;7.8;6.7;13;17.6;8.1;0;12.9
2012;35046536;2;1;0;0.9;0;1.1;0.8;0;0;0;0;0.5;0;0.5;0;0;0;0;0
2012;35046541;2;1;0.8;0;0.7;0.8;0.6;0;0;0;0;0.5;0;0.5;0;0;0;0;0
2012;35049086;2;1;0;2.9;3.1;4;2.1;8.2;6.9;10.7;8.9;3.1;8.9;7.1;10.8;11.6;2.1;0;8.7
2012;35075152;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35075164;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35075176;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35076405;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35106793;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35106963;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35107372;3;1;0;6.3;2.8;12.1;0;0;0;0;0;7.1;0;7.1;0;0;0;0;0
2012;35121551;4;1;0;0;0;0;0;4.2;8;7.1;12;0;7.8;5;0;5;0;0;1.8
2012;35121691;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35125349;4;1;0;0;4.3;4.8;0;0;0;4;0;2.2;1.1;1.7;7.7;0;0;0;2.9
2012;35132688;4;2;0;0;0;0;8.3;0;2.4;7.4;6.1;2.1;4.3;3.3;0;0;0;0;0
2012;35137741;4;2;0;3.6;5.2;3.3;9.1;0;0;0;0;4.8;0;4.8;0;0;0;0;0
2012;35144770;4;1;0;0;0;0;0;0;3.2;0;0;0;0.8;0.8;11.5;6.5;0;0;6.8
2012;35206805;3;1;0;0;1.2;1.4;3.4;0;0;0;0;1.7;0;1.7;0;0;0;0;0
2012;35236263;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35247236;3;2;0;14.3;10;50;7.7;0;0;0;0;10.6;0;10.6;0;0;0;0;0
2012;35277836;3;1;4.3;2.9;7.7;3.8;6.5;7.5;6.8;9.3;12.5;5.2;9;7.2;0;0;0;0;0
2012;35277848;3;1;4.2;4;1.9;7.9;4;0;0;0;0;4.6;0;4.6;0;0;0;0;0
2012;35277859;3;1;0;0;0;0;7.1;0;0;0;0;1.5;0;1.5;0;0;0;0;0
2012;35277861;3;1;0;0;0;20;5;0;0;0;0;3.9;0;3.9;0;0;0;0;0
2012;35282424;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35284973;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35285742;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35285754;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35287097;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35288081;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35301413;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35405413;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35428838;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35429168;4;1;0;0;0;0;0;0;3.2;3.1;3.2;0;2.5;2.5;0;0;0;0;0
2012;35431266;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35431278;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35440164;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35452476;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35465689;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35466232;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35643282;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35643312;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35659137;3;1;0;0;4.2;0;3.4;9;6.1;6.9;6.6;1.8;7.1;4.7;0;0;0;0;0
2012;35659800;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;35664200;3;2;0;7.7;6.3;8.3;0;0;0;0;0;4.4;0;4.4;0;0;0;0;0
2012;35664224;3;1;7.1;4.2;0;0;3.6;0;0;0;0;2.6;0;2.6;0;0;0;0;0
2012;35902160;2;1;0;0;0;0;0;10;7.5;7;10.3;0;8.7;8.7;14.8;27;16.7;0;19
2012;35904181;2;1;0;0;0;0;0;3.4;8.1;4.2;13.8;0;7.5;7.5;18.2;5.7;11.3;0;12.6
2012;35904193;2;1;0;0;0;5.3;4.4;5.9;3.8;7.5;5.5;2.4;5.7;4.3;0;0;0;0;0
2012;35912402;2;1;4.2;7.7;0;3.4;2.2;0;0;0;0;3.7;0;3.7;0;0;0;0;0
2012;35914782;2;1;0;0;0;0;0;7.6;15.3;12.7;19.6;0;14;14;28.3;16.5;10.3;0;19.3
2012;35914848;2;1;2.8;10.5;6;12.2;11.1;6.5;8.6;9.8;16.4;8.4;10.6;9.6;5.9;10.5;3.2;0;6.7
2012;35917084;2;1;0;3.2;3;0;13.2;0;0;0;0;4.8;0;4.8;0;0;0;0;0
2012;35918672;2;1;0;0;0;0;0;19.4;0;0;7.7;0;6.7;6.7;0;0;0;0;0
2012;35918817;2;1;0;0;0;8.3;0;0;3.2;0;3.6;1.8;1.8;1.8;0;0;0;0;0
2012;35918830;2;1;0;0;4.3;0;2.9;0;0;0;0;1.7;0;1.7;0;0;0;0;0
2012;35919007;2;1;0;2;0;1.4;2.9;0;0;0;0;1.4;0;1.4;0;0;0;0;0
2012;35920058;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35010273;2;1;0;0;0;0;0;7.2;3.7;1.2;6.3;0;4.4;4.4;11;17.3;10.2;0;13
2013;35010285;2;1;0;0;0;0;0;1.9;4;5.1;0;0;3.8;3.8;14.6;9.5;7.8;0;10.3
2013;35035403;2;1;0;0;0;0;0;4.6;9.8;11.4;8.7;0;8.2;8.2;24.8;18.7;7.7;0;18.3
2013;35040708;2;1;0;0;0;0;0;0;0;0;1.7;0;0.5;0.5;2.6;1.4;0;0;2.1
2013;35044878;2;1;0;0;0;0;3.1;7.3;7.3;12.9;8.4;1.2;9.2;7.6;19;9.4;14.5;0;14.6
2013;35046536;2;1;0;0.9;2.5;1.9;1.2;0;0;0;0;1.4;0;1.4;0;0;0;0;0
2013;35046541;2;1;0;0.8;0;0;0;0;0;0;0;0.1;0;0.1;0;0;0;0;0
2013;35049086;2;1;0;2.6;0;3.4;4.1;8;7.6;5.6;14;2.7;9.3;7.4;9.6;4.4;13.9;0;8.7
2013;35075152;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35075164;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35075176;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35076405;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35106793;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35106963;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35107372;3;1;0;0;11.8;0;6.1;0;0;0;0;4.8;0;4.8;0;0;0;0;0
2013;35121551;4;1;0;0;0;0;0;5.6;4;0;3.4;0;3.3;2.2;0;0;0;0;0
2013;35121691;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35125349;4;1;0;0;0;0;3.6;0;0;4.2;6.5;0.9;3;1.9;3;7.7;0;0;3.8
2013;35132688;4;2;0;2.8;0;0;0;7.9;0;2.4;7.6;0.7;4.8;3;0;0;0;0;0
2013;35137741;4;2;0;7.1;14.3;8.8;5;0;0;0;0;7.4;0;7.4;0;0;0;0;0
2013;35144770;4;1;2.2;0;14.7;9.1;0;9.4;0;6.1;0;5.2;3.9;4.7;0;3.6;0;0;1
2013;35206805;3;1;0;0;0;1.2;2.9;0;0;0;0;1.2;0;1.2;0;0;0;0;0
2013;35236263;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35247236;3;2;0;8.3;14.3;0;40;0;0;0;0;10.5;0;10.5;0;0;0;0;0
2013;35277836;3;1;4.5;3.7;11.8;2.8;3.7;5.3;11.4;5;4.7;5.5;6.7;6.1;0;0;0;0;0
2013;35277848;3;1;3.2;6.5;5.8;2.2;3.3;0;0;0;0;4.2;0;4.2;0;0;0;0;0
2013;35277859;3;1;0;3.7;0;3.1;0;0;0;0;0;1.6;0;1.6;0;0;0;0;0
2013;35277861;3;1;0;0;0;0;20;0;0;0;0;2.6;0;2.6;0;0;0;0;0
2013;35282424;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35284973;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35285742;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35285754;3;1;0;0;0;0;4.3;0;0;0;0;0.9;0;0.9;0;0;0;0;0
2013;35287097;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35288081;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35301413;3;1;0;5;0;11.1;0;0;0;0;0;4.1;0;4.1;0;0;0;0;0
2013;35405413;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35428838;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35429168;4;1;0;0;0;0;0;0;0;6.3;3.3;0;2.8;2.8;0;0;0;0;0
2013;35431266;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35431278;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35440164;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35452476;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35465689;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35466232;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35483011;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35643282;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35643312;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35659137;3;1;0;0;2.6;4.3;4.2;9.5;6.9;6.8;7;2.6;7.6;5.4;0;0;0;0;0
2013;35659800;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;35664200;3;2;0;0;12.5;13.3;18.8;0;0;0;0;8.6;0;8.6;0;0;0;0;0
2013;35664224;3;1;0;5;4;3.4;0;0;0;0;0;2.5;0;2.5;0;0;0;0;0
2013;35902160;2;1;0;0;0;0;0;9.7;2.3;9.8;8.1;0;7.8;7.8;8.2;8.7;21.4;0;11.4
2013;35904181;2;1;0;0;0;0;0;2.7;0;5.5;9.6;0;4.8;4.8;13;17.6;2.9;0;12.3
2013;35904193;2;1;0;0;0;0;3;2.4;2;3.7;3.8;0.7;3.1;2.1;0;0;0;0;0
2013;35912402;2;1;2;2;9.3;0;3.6;0;0;0;0;3.6;0;3.6;0;0;0;0;0
2013;35914782;2;1;0;0;0;0;0;4.1;7.2;13.5;11.7;0;9;9;25.9;19.9;6.4;0;18.8
2013;35914848;2;1;0;7.3;14.3;13.5;17.8;10.5;6.3;7;15.8;11.1;10;10.6;8.7;4.3;3.6;0;5.8
2013;35917084;2;1;0;2.8;0;0;0;0;0;0;0;0.6;0;0.6;0;0;0;0;0
2013;35918672;2;1;0;0;0;0;0;2.9;20;0;0;0;6;6;0;0;0;0;0
2013;35918817;2;1;0;0;0;0;5.9;0;3.4;6.5;3.6;2;3.4;3;0;0;0;0;0
2013;35918830;2;1;3.6;0;3.6;0;0;0;0;0;0;1.6;0;1.6;0;0;0;0;0
2013;35919007;2;1;4.9;0;1.7;2.7;2.4;0;0;0;0;2.3;0;2.3;0;0;0;0;0
2013;35920058;2;1;0;4.8;0;0;5.7;0;0;0;0;3.7;0;3.7;0;0;0;0;0
2014;35010273;2;1;0;0;0;0;0;3;6.7;3.1;5.2;0;4.5;4.5;11.7;12.2;9.7;0;11.3
2014;35010285;2;1;0;0;0;0;0;0.6;1.8;3.6;5.7;0;3;3;5.8;4.5;8.1;0;6.4
2014;35035403;2;1;0;0;0;0;0;7.2;7.2;6.8;17.7;0;9.6;9.6;18.5;19.9;14.7;0;18.1
2014;35040708;2;1;0;0;0;0;0;2.8;0;0;0.7;0;0.7;0.7;2.5;1.9;0;0;1.7
2014;35044878;2;1;0;0;0;0;3.6;2.4;6.7;9.6;11.1;1.9;8.6;7.5;10.2;8.9;6.5;0;8.9
2014;35046536;2;1;2.4;0;0;1.7;2.1;0;0;0;0;1.2;0;1.2;0;0;0;0;0
2014;35046541;2;1;0;0;0.8;0;0;0;0;0;0;0.1;0;0.1;0;0;0;0;0
2014;35049086;2;1;0;0;5.9;0;5.7;7.5;8.9;5.5;8;2.5;7.6;6;12;5.9;4.7;0;8
2014;35075152;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35075164;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35075176;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35076405;3;1;1.9;0;0;0;0;0;0;0;0;1.9;0;1.9;0;0;0;0;0
2014;35106793;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35106963;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35107372;3;1;0;0;0;0;3.4;0;0;0;0;2.3;0;2.3;0;0;0;0;0
2014;35121551;4;1;0;0;0;0;0;0;0;6.3;0;0;1.9;1.3;0;0;0;0;0
2014;35121691;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35125349;4;1;0;0;0;0;0;3.7;0;3.3;0;0;1.9;0.8;3.8;0;0;0;1.4
2014;35132688;4;2;0;1.7;1.7;0;0;0;8.1;0;2.5;1;2.6;1.7;0;0;0;0;0
2014;35137741;4;2;4;1.8;14.7;12.3;8;0;0;0;0;7.7;0;7.7;0;0;0;0;0
2014;35144770;4;1;0;4.7;9.7;3.6;6.8;0;6.7;0;6.1;5;3.4;4.4;2.6;3;0;0;2.1
2014;35206805;3;1;0;0;3.3;2;2.2;0;0;0;0;1.4;0;1.4;0;0;0;0;0
2014;35236263;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35247236;3;2;11.1;0;16.7;0;0;0;0;0;0;7.3;0;7.3;0;0;0;0;0
2014;35277836;3;1;0;8.3;3.6;15.6;2.9;2.9;4.5;13.3;5.7;6.6;7;6.8;0;0;0;0;0
2014;35277848;3;1;1.6;3.6;13;4.5;2.2;0;0;0;0;5;0;5;0;0;0;0;0
2014;35277859;3;1;0;0;0;0;3.1;0;0;0;0;0.8;0;0.8;0;0;0;0;0
2014;35277861;3;1;8.3;11.1;0;0;9.1;0;0;0;0;6.4;0;6.4;0;0;0;0;0
2014;35282424;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35284973;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35285742;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35285754;3;1;9.1;4.5;0;0;0;0;0;0;0;3.2;0;3.2;0;0;0;0;0
2014;35287097;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35288081;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35301413;3;1;0;12.5;4.8;11.8;4.2;0;0;0;0;6.1;0;6.1;0;0;0;0;0
2014;35405413;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35428838;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35429168;4;1;0;0;0;0;0;0;4.2;0;7.1;0;2.9;2.9;2.6;2.6;0;0;1.9
2014;35431266;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35431278;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35440164;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35452476;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35465689;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35466232;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35483011;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35643282;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35643312;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35659137;3;1;0;0;12.9;2.4;11.1;2;13.8;6.7;6.3;5.4;7.7;6.6;0;0;0;0;0
2014;35659800;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;35664200;3;2;0;0;4.8;16.7;12.5;0;0;0;0;6.2;0;6.2;0;0;0;0;0
2014;35664224;3;1;0;0;5.9;3.7;0;0;0;0;0;1.7;0;1.7;0;0;0;0;0
2014;35902160;2;1;0;0;0;0;0;0;8.6;4.8;12.8;0;7;7;14.5;11.4;12.5;0;12.9
2014;35904181;2;1;0;0;0;0;0;6.1;4.3;2.3;9.1;0;5.5;5.5;11.8;9.7;10.5;0;10.8
2014;35904193;2;1;0;2;0;1.9;0;1.7;4.4;1.7;3.8;1;2.8;2;0;0;0;0;0
2014;35912402;2;1;2.8;0;1.9;6.8;3.7;0;0;0;0;2.8;0;2.8;0;0;0;0;0
2014;35914782;2;1;0;0;0;0;0;4.2;6.3;10.1;16.4;0;9.4;9.4;19.5;28.3;17.1;0;22
2014;35914848;2;1;5.4;3.2;11.1;14.3;9.6;19.6;15.4;7.3;10.7;8.6;13.2;10.9;11.1;11.1;7.3;0;9.8
2014;35917084;2;1;0;0;5.4;0;2.8;0;0;0;0;1.9;0;1.9;0;0;0;0;0
2014;35918672;2;1;0;0;0;0;0;0;9.7;8.8;3.8;0;5.9;5.9;0;0;0;0;0
2014;35918817;2;1;0;0;0;0;0;0;6.7;0;4;0;2.9;2.9;0;0;0;0;0
2014;35918830;2;1;0;0;0;4.3;0;0;0;0;0;0.8;0;0.8;0;0;0;0;0
2014;35919007;2;1;0;2.8;0;2;2.7;0;0;0;0;1.7;0;1.7;0;0;0;0;0
2014;35920058;2;1;3.4;0;3.1;0;0;0;0;0;0;2.1;0;2.1;0;0;0;0;0
2015;35010273;2;1;0;0;0;0;0;2.9;3;7.5;3.7;0;4.4;4.4;4;6.5;3;0;4.4
2015;35010285;2;1;0;0;0;0;0;2.1;0.7;0.9;5.9;0;2.3;2.3;3.9;4.1;5;0;4.4
2015;35035403;2;1;0;0;0;0;0;17.1;8.1;3.5;10;0;8;8;19.5;14;10.9;0;14.9
2015;35040708;2;1;0;0;0;0;0;1.7;0;0;0;0;0.5;0.5;0.6;1.9;2.5;0;1.4
2015;35044878;2;1;0;0;0;0;7.7;7.8;6.7;3.7;7.1;7.7;6.4;6.5;9.7;7.6;8;0;8.5
2015;35046536;2;1;1;1.3;2.4;0.9;4.4;0;0;0;0;2.1;0;2.1;0;0;0;0;0
2015;35046541;2;1;0;0;0;0.9;1.1;0;0;0;0;0.4;0;0.4;0;0;0;0;0
2015;35049086;2;1;0;0;0;0;0;5.9;9;3.1;5.4;0;5.7;3.6;4.2;5.5;3.9;0;4.6
2015;35075152;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;35075164;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;35075176;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;35076405;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;35106793;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;35106963;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;35107372;3;1;0;0;0;0;5.9;0;0;0;0;5.9;0;5.9;0;0;0;0;0
2015;35121551;4;1;0;0;0;0;0;3.3;0;3.8;2.9;0;2.5;1.7;0;4;0;0;1.6
2015;35121691;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;35125349;4;1;0;0;0;0;0;0;3.4;0;0;0;0.8;0.3;0;4.3;0;0;1.4
2015;35132688;4;2;0;3.3;1.6;3.2;2.6;0;2.6;8.6;0;2.1;2.6;2.3;0;0;0;0;0
2015;35137741;4;2;1.9;8.3;5;19.4;10.2;0;0;0;0;7.9;0;7.9;0;0;0;0;0
2015;35144770;4;1;2.7;2.9;7;12.9;3;6.3;7.4;7.4;0;5.6;5.6;5.6;5.3;0;2.9;0;2.7
2015;35206805;3;1;1.3;2.2;2.3;6.5;5.1;0;0;0;0;3.2;0;3.2;0;0;0;0;0
2015;35236263;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;35247236;3;2;0;8.3;12.5;18.2;0;0;0;0;0;8;0;8;0;0;0;0;0
