inep_id;ano;dependencia_id;localizacao_id;serie_id;matriculas;aprovados;reprovados;abandonos;TIPO
35075164;2020;3;1;9;0;0;0;0;AI
35075164;2020;3;1;10;0;0;0;0;AI
35075164;2020;3;1;11;0;0;0;0;AI
35075164;2020;3;1;12;0;0;0;0;AI
35121551;2020;4;1;1;13;100;0;0;AI
35121551;2020;4;1;2;12;100;0;0;AI
35121551;2020;4;1;3;19;94.4;5.6;0;AI
35121551;2020;4;1;4;18;100;0;0;AI
35121551;2020;4;1;5;16;100;0;0;AI
35121551;2020;4;1;6;28;100;0;0;AI
35121551;2020;4;1;7;24;100;0;0;AI
35121551;2020;4;1;8;27;96.4;0;3.6;AI
35121551;2020;4;1;9;20;100;0;0;AI
35121551;2020;4;1;10;16;93.3;6.7;0;AI
35121551;2020;4;1;11;19;100;0;0;AI
35121551;2020;4;1;12;20;100;0;0;AI
35125349;2020;4;1;1;43;97.8;0;2.2;AI
35125349;2020;4;1;2;53;100;0;0;AI
35125349;2020;4;1;3;46;100;0;0;AI
35125349;2020;4;1;4;47;100;0;0;AI
35125349;2020;4;1;5;40;100;0;0;AI
35125349;2020;4;1;6;51;100;0;0;AI
35125349;2020;4;1;7;46;100;0;0;AI
35125349;2020;4;1;8;34;100;0;0;AI
35125349;2020;4;1;9;18;100;0;0;AI
35125349;2020;4;1;10;43;100;0;0;AI
35125349;2020;4;1;11;34;100;0;0;AI
35125349;2020;4;1;12;26;100;0;0;AI
35132688;2020;4;2;1;70;100;0;0;AI
35132688;2020;4;2;2;72;97.2;2.8;0;AI
35132688;2020;4;2;3;73;95.8;4.2;0;AI
35132688;2020;4;2;4;75;98.7;1.3;0;AI
35132688;2020;4;2;5;73;100;0;0;AI
35132688;2020;4;2;6;75;91.9;8.1;0;AI
35132688;2020;4;2;7;77;100;0;0;AI
35132688;2020;4;2;8;59;94.8;5.2;0;AI
35132688;2020;4;2;9;58;100;0;0;AI
35132688;2020;4;2;10;0;0;0;0;AI
35132688;2020;4;2;11;0;0;0;0;AI
35132688;2020;4;2;12;0;0;0;0;AI
35137741;2020;4;2;1;50;100;0;0;AI
35137741;2020;4;2;2;49;100;0;0;AI
35137741;2020;4;2;3;48;100;0;0;AI
35137741;2020;4;2;4;48;100;0;0;AI
35137741;2020;4;2;5;51;94.1;5.9;0;AI
35137741;2020;4;2;6;0;0;0;0;AI
35137741;2020;4;2;7;0;0;0;0;AI
35137741;2020;4;2;8;0;0;0;0;AI
35137741;2020;4;2;9;0;0;0;0;AI
35137741;2020;4;2;10;0;0;0;0;AI
35137741;2020;4;2;11;0;0;0;0;AI
35137741;2020;4;2;12;0;0;0;0;AI
35144770;2020;4;1;1;26;100;0;0;AI
35144770;2020;4;1;2;28;100;0;0;AI
35144770;2020;4;1;3;36;100;0;0;AI
35144770;2020;4;1;4;30;100;0;0;AI
35144770;2020;4;1;5;28;100;0;0;AI
35144770;2020;4;1;6;38;100;0;0;AI
35144770;2020;4;1;7;55;100;0;0;AI
35144770;2020;4;1;8;54;100;0;0;AI
35144770;2020;4;1;9;30;100;0;0;AI
35144770;2020;4;1;10;40;100;0;0;AI
35144770;2020;4;1;11;48;100;0;0;AI
35144770;2020;4;1;12;34;100;0;0;AI
35206805;2020;3;1;1;64;100;0;0;AI
35206805;2020;3;1;2;56;100;0;0;AI
35206805;2020;3;1;3;59;100;0;0;AI
35206805;2020;3;1;4;93;100;0;0;AI
35206805;2020;3;1;5;57;100;0;0;AI
35206805;2020;3;1;6;0;0;0;0;AI
35206805;2020;3;1;7;0;0;0;0;AI
35206805;2020;3;1;8;0;0;0;0;AI
35206805;2020;3;1;9;0;0;0;0;AI
35206805;2020;3;1;10;0;0;0;0;AI
35206805;2020;3;1;11;0;0;0;0;AI
35206805;2020;3;1;12;0;0;0;0;AI
35247236;2020;3;2;1;14;100;0;0;AI
35247236;2020;3;2;2;13;100;0;0;AI
35247236;2020;3;2;3;5;100;0;0;AI
35247236;2020;3;2;4;6;100;0;0;AI
35247236;2020;3;2;5;13;100;0;0;AI
35247236;2020;3;2;6;0;0;0;0;AI
35247236;2020;3;2;7;0;0;0;0;AI
35247236;2020;3;2;8;0;0;0;0;AI
35247236;2020;3;2;9;0;0;0;0;AI
35247236;2020;3;2;10;0;0;0;0;AI
35247236;2020;3;2;11;0;0;0;0;AI
35247236;2020;3;2;12;0;0;0;0;AI
35277836;2020;3;1;1;33;100;0;0;AI
35277836;2020;3;1;2;19;100;0;0;AI
35277836;2020;3;1;3;43;100;0;0;AI
35277836;2020;3;1;4;29;100;0;0;AI
35277836;2020;3;1;5;31;100;0;0;AI
35277836;2020;3;1;6;32;100;0;0;AI
35277836;2020;3;1;7;32;100;0;0;AI
35277836;2020;3;1;8;37;100;0;0;AI
35277836;2020;3;1;9;21;100;0;0;AI
35277836;2020;3;1;10;0;0;0;0;AI
35277836;2020;3;1;11;0;0;0;0;AI
35277836;2020;3;1;12;0;0;0;0;AI
35277848;2020;3;1;1;66;100;0;0;AI
35277848;2020;3;1;2;53;100;0;0;AI
35277848;2020;3;1;3;29;100;0;0;AI
35277848;2020;3;1;4;53;100;0;0;AI
35277848;2020;3;1;5;51;100;0;0;AI
35277848;2020;3;1;6;0;0;0;0;AI
35277848;2020;3;1;7;0;0;0;0;AI
35277848;2020;3;1;8;0;0;0;0;AI
35277848;2020;3;1;9;0;0;0;0;AI
35277848;2020;3;1;10;0;0;0;0;AI
35277848;2020;3;1;11;0;0;0;0;AI
35277848;2020;3;1;12;0;0;0;0;AI
35277859;2020;3;1;1;40;100;0;0;AI
35277859;2020;3;1;2;30;100;0;0;AI
35277859;2020;3;1;3;48;100;0;0;AI
35277859;2020;3;1;4;31;100;0;0;AI
35277859;2020;3;1;5;38;100;0;0;AI
35277859;2020;3;1;6;0;0;0;0;AI
35277859;2020;3;1;7;0;0;0;0;AI
35277859;2020;3;1;8;0;0;0;0;AI
35277859;2020;3;1;9;0;0;0;0;AI
35277859;2020;3;1;10;0;0;0;0;AI
35277859;2020;3;1;11;0;0;0;0;AI
35277859;2020;3;1;12;0;0;0;0;AI
35277861;2020;3;1;1;5;100;0;0;AI
35277861;2020;3;1;2;6;100;0;0;AI
35277861;2020;3;1;3;6;100;0;0;AI
35277861;2020;3;1;4;10;100;0;0;AI
35277861;2020;3;1;5;4;100;0;0;AI
35277861;2020;3;1;6;0;0;0;0;AI
35277861;2020;3;1;7;0;0;0;0;AI
35277861;2020;3;1;8;0;0;0;0;AI
35277861;2020;3;1;9;0;0;0;0;AI
35277861;2020;3;1;10;0;0;0;0;AI
35277861;2020;3;1;11;0;0;0;0;AI
35277861;2020;3;1;12;0;0;0;0;AI
35285754;2020;3;1;1;20;100;0;0;AI
35285754;2020;3;1;2;23;100;0;0;AI
35285754;2020;3;1;3;22;100;0;0;AI
35285754;2020;3;1;4;18;100;0;0;AI
35285754;2020;3;1;5;24;100;0;0;AI
35285754;2020;3;1;6;0;0;0;0;AI
35285754;2020;3;1;7;0;0;0;0;AI
35285754;2020;3;1;8;0;0;0;0;AI
35285754;2020;3;1;9;0;0;0;0;AI
35285754;2020;3;1;10;0;0;0;0;AI
35285754;2020;3;1;11;0;0;0;0;AI
35285754;2020;3;1;12;0;0;0;0;AI
35288081;2020;3;1;1;53;100;0;0;AI
35288081;2020;3;1;2;0;0;0;0;AI
35288081;2020;3;1;3;0;0;0;0;AI
35288081;2020;3;1;4;0;0;0;0;AI
35288081;2020;3;1;5;0;0;0;0;AI
35288081;2020;3;1;6;0;0;0;0;AI
35288081;2020;3;1;7;0;0;0;0;AI
35288081;2020;3;1;8;0;0;0;0;AI
35288081;2020;3;1;9;0;0;0;0;AI
35288081;2020;3;1;10;0;0;0;0;AI
35288081;2020;3;1;11;0;0;0;0;AI
35288081;2020;3;1;12;0;0;0;0;AI
35301413;2020;3;1;1;17;100;0;0;AI
35301413;2020;3;1;2;22;100;0;0;AI
35301413;2020;3;1;3;22;100;0;0;AI
35301413;2020;3;1;4;20;100;0;0;AI
35301413;2020;3;1;5;16;100;0;0;AI
35301413;2020;3;1;6;0;0;0;0;AI
35301413;2020;3;1;7;0;0;0;0;AI
35301413;2020;3;1;8;0;0;0;0;AI
35301413;2020;3;1;9;0;0;0;0;AI
35301413;2020;3;1;10;0;0;0;0;AI
35301413;2020;3;1;11;0;0;0;0;AI
35301413;2020;3;1;12;0;0;0;0;AI
35405413;2020;3;1;1;13;100;0;0;AI
35405413;2020;3;1;2;11;100;0;0;AI
35405413;2020;3;1;3;13;100;0;0;AI
35405413;2020;3;1;4;13;100;0;0;AI
35405413;2020;3;1;5;11;100;0;0;AI
35405413;2020;3;1;6;0;0;0;0;AI
35405413;2020;3;1;7;0;0;0;0;AI
35405413;2020;3;1;8;0;0;0;0;AI
35405413;2020;3;1;9;0;0;0;0;AI
35405413;2020;3;1;10;0;0;0;0;AI
35405413;2020;3;1;11;0;0;0;0;AI
35405413;2020;3;1;12;0;0;0;0;AI
35429168;2020;4;1;1;10;100;0;0;AI
35429168;2020;4;1;2;6;100;0;0;AI
35429168;2020;4;1;3;19;100;0;0;AI
35429168;2020;4;1;4;21;100;0;0;AI
35429168;2020;4;1;5;15;100;0;0;AI
35429168;2020;4;1;6;21;100;0;0;AI
35429168;2020;4;1;7;24;100;0;0;AI
35429168;2020;4;1;8;18;100;0;0;AI
35429168;2020;4;1;9;13;100;0;0;AI
35429168;2020;4;1;10;23;100;0;0;AI
35429168;2020;4;1;11;18;100;0;0;AI
35429168;2020;4;1;12;26;100;0;0;AI
35466232;2020;4;1;1;29;100;0;0;AI
35466232;2020;4;1;2;38;100;0;0;AI
35466232;2020;4;1;3;20;100;0;0;AI
35466232;2020;4;1;4;28;100;0;0;AI
35466232;2020;4;1;5;28;100;0;0;AI
35466232;2020;4;1;6;32;100;0;0;AI
35466232;2020;4;1;7;31;100;0;0;AI
35466232;2020;4;1;8;25;100;0;0;AI
35466232;2020;4;1;9;31;100;0;0;AI
35466232;2020;4;1;10;10;100;0;0;AI
35466232;2020;4;1;11;11;100;0;0;AI
35466232;2020;4;1;12;7;100;0;0;AI
35659137;2020;3;1;1;60;100;0;0;AI
35659137;2020;3;1;2;32;100;0;0;AI
35659137;2020;3;1;3;55;100;0;0;AI
35659137;2020;3;1;4;51;100;0;0;AI
35659137;2020;3;1;5;56;100;0;0;AI
35659137;2020;3;1;6;56;100;0;0;AI
35659137;2020;3;1;7;44;100;0;0;AI
35659137;2020;3;1;8;33;100;0;0;AI
35659137;2020;3;1;9;34;100;0;0;AI
35659137;2020;3;1;10;0;0;0;0;AI
35659137;2020;3;1;11;0;0;0;0;AI
35659137;2020;3;1;12;0;0;0;0;AI
35664200;2020;3;2;1;11;100;0;0;AI
35664200;2020;3;2;2;14;100;0;0;AI
35664200;2020;3;2;3;11;100;0;0;AI
35664200;2020;3;2;4;11;100;0;0;AI
35664200;2020;3;2;5;6;100;0;0;AI
35664200;2020;3;2;6;0;0;0;0;AI
35664200;2020;3;2;7;0;0;0;0;AI
35664200;2020;3;2;8;0;0;0;0;AI
35664200;2020;3;2;9;0;0;0;0;AI
35664200;2020;3;2;10;0;0;0;0;AI
35664200;2020;3;2;11;0;0;0;0;AI
35664200;2020;3;2;12;0;0;0;0;AI
35664224;2020;3;1;1;61;100;0;0;AI
35664224;2020;3;1;2;53;100;0;0;AI
35664224;2020;3;1;3;42;100;0;0;AI
35664224;2020;3;1;4;53;100;0;0;AI
35664224;2020;3;1;5;49;100;0;0;AI
35664224;2020;3;1;6;0;0;0;0;AI
35664224;2020;3;1;7;0;0;0;0;AI
35664224;2020;3;1;8;0;0;0;0;AI
35664224;2020;3;1;9;0;0;0;0;AI
35664224;2020;3;1;10;0;0;0;0;AI
35664224;2020;3;1;11;0;0;0;0;AI
35664224;2020;3;1;12;0;0;0;0;AI
35902160;2020;2;1;1;0;0;0;0;AI
35902160;2020;2;1;2;0;0;0;0;AI
35902160;2020;2;1;3;0;0;0;0;AI
35902160;2020;2;1;4;0;0;0;0;AI
35902160;2020;2;1;5;0;0;0;0;AI
35902160;2020;2;1;6;39;100;0;0;AI
35902160;2020;2;1;7;46;100;0;0;AI
35902160;2020;2;1;8;31;100;0;0;AI
35902160;2020;2;1;9;34;100;0;0;AI
35902160;2020;2;1;10;22;100;0;0;AI
35902160;2020;2;1;11;36;100;0;0;AI
35902160;2020;2;1;12;36;100;0;0;AI
35904181;2020;2;1;1;0;0;0;0;AI
35904181;2020;2;1;2;0;0;0;0;AI
35904181;2020;2;1;3;0;0;0;0;AI
35904181;2020;2;1;4;0;0;0;0;AI
35904181;2020;2;1;5;0;0;0;0;AI
35904181;2020;2;1;6;76;100;0;0;AI
35904181;2020;2;1;7;84;100;0;0;AI
35904181;2020;2;1;8;86;100;0;0;AI
35904181;2020;2;1;9;45;100;0;0;AI
35904181;2020;2;1;10;48;96.1;0;3.9;AI
35904181;2020;2;1;11;65;98.4;0;1.6;AI
35904181;2020;2;1;12;61;98.4;0;1.6;AI
35904193;2020;2;1;1;0;0;0;0;AI
35904193;2020;2;1;2;0;0;0;0;AI
35904193;2020;2;1;3;0;0;0;0;AI
35904193;2020;2;1;4;0;0;0;0;AI
35904193;2020;2;1;5;0;0;0;0;AI
35904193;2020;2;1;6;50;100;0;0;AI
35904193;2020;2;1;7;48;100;0;0;AI
35904193;2020;2;1;8;46;100;0;0;AI
35904193;2020;2;1;9;39;100;0;0;AI
35904193;2020;2;1;10;0;0;0;0;AI
35904193;2020;2;1;11;0;0;0;0;AI
35904193;2020;2;1;12;0;0;0;0;AI
35912402;2020;2;1;1;0;0;0;0;AI
35912402;2020;2;1;2;62;100;0;0;AI
35912402;2020;2;1;3;60;100;0;0;AI
35912402;2020;2;1;4;61;100;0;0;AI
35912402;2020;2;1;5;38;100;0;0;AI
35912402;2020;2;1;6;0;0;0;0;AI
35912402;2020;2;1;7;0;0;0;0;AI
35912402;2020;2;1;8;0;0;0;0;AI
35912402;2020;2;1;9;0;0;0;0;AI
35912402;2020;2;1;10;0;0;0;0;AI
35912402;2020;2;1;11;0;0;0;0;AI
35912402;2020;2;1;12;0;0;0;0;AI
35914782;2020;2;1;1;0;0;0;0;AI
35914782;2020;2;1;2;0;0;0;0;AI
35914782;2020;2;1;3;0;0;0;0;AI
35914782;2020;2;1;4;0;0;0;0;AI
35914782;2020;2;1;5;0;0;0;0;AI
35914782;2020;2;1;6;128;100;0;0;AI
35914782;2020;2;1;7;120;100;0;0;AI
35914782;2020;2;1;8;101;100;0;0;AI
35914782;2020;2;1;9;140;100;0;0;AI
35914782;2020;2;1;10;160;100;0;0;AI
35914782;2020;2;1;11;208;100;0;0;AI
35914782;2020;2;1;12;165;100;0;0;AI
35914848;2020;2;1;1;32;100;0;0;AI
35914848;2020;2;1;2;33;100;0;0;AI
35914848;2020;2;1;3;25;100;0;0;AI
35914848;2020;2;1;4;31;100;0;0;AI
35914848;2020;2;1;5;45;100;0;0;AI
35914848;2020;2;1;6;37;100;0;0;AI
35914848;2020;2;1;7;36;100;0;0;AI
35914848;2020;2;1;8;35;100;0;0;AI
35914848;2020;2;1;9;29;100;0;0;AI
35914848;2020;2;1;10;30;100;0;0;AI
35914848;2020;2;1;11;36;100;0;0;AI
35914848;2020;2;1;12;33;100;0;0;AI
35917084;2020;2;1;1;56;100;0;0;AI
35917084;2020;2;1;2;33;100;0;0;AI
35917084;2020;2;1;3;44;100;0;0;AI
35917084;2020;2;1;4;39;100;0;0;AI
35917084;2020;2;1;5;32;100;0;0;AI
35917084;2020;2;1;6;0;0;0;0;AI
35917084;2020;2;1;7;0;0;0;0;AI
35917084;2020;2;1;8;0;0;0;0;AI
35917084;2020;2;1;9;0;0;0;0;AI
35917084;2020;2;1;10;0;0;0;0;AI
35917084;2020;2;1;11;0;0;0;0;AI
35917084;2020;2;1;12;0;0;0;0;AI
35918672;2020;2;1;1;0;0;0;0;AI
35918672;2020;2;1;2;0;0;0;0;AI
35918672;2020;2;1;3;0;0;0;0;AI
35918672;2020;2;1;4;0;0;0;0;AI
35918672;2020;2;1;5;0;0;0;0;AI
35918672;2020;2;1;6;29;100;0;0;AI
35918672;2020;2;1;7;26;100;0;0;AI
35918672;2020;2;1;8;23;100;0;0;AI
35918672;2020;2;1;9;20;100;0;0;AI
35918672;2020;2;1;10;0;0;0;0;AI
35918672;2020;2;1;11;0;0;0;0;AI
35918672;2020;2;1;12;0;0;0;0;AI
35918817;2020;2;1;1;0;0;0;0;AI
35918817;2020;2;1;2;0;0;0;0;AI
35918817;2020;2;1;3;0;0;0;0;AI
35918817;2020;2;1;4;0;0;0;0;AI
35918817;2020;2;1;5;0;0;0;0;AI
35918817;2020;2;1;6;35;100;0;0;AI
35918817;2020;2;1;7;34;100;0;0;AI
35918817;2020;2;1;8;19;100;0;0;AI
35918817;2020;2;1;9;22;100;0;0;AI
35918817;2020;2;1;10;0;0;0;0;AI
35918817;2020;2;1;11;0;0;0;0;AI
35918817;2020;2;1;12;0;0;0;0;AI
35918830;2020;2;1;1;30;100;0;0;AI
35918830;2020;2;1;2;20;100;0;0;AI
35918830;2020;2;1;3;26;100;0;0;AI
35918830;2020;2;1;4;25;100;0;0;AI
35918830;2020;2;1;5;24;100;0;0;AI
35918830;2020;2;1;6;0;0;0;0;AI
35918830;2020;2;1;7;0;0;0;0;AI
35918830;2020;2;1;8;0;0;0;0;AI
35918830;2020;2;1;9;0;0;0;0;AI
35918830;2020;2;1;10;0;0;0;0;AI
35918830;2020;2;1;11;0;0;0;0;AI
35918830;2020;2;1;12;0;0;0;0;AI
35919007;2020;2;1;1;0;0;0;0;AI
35919007;2020;2;1;2;76;100;0;0;AI
35919007;2020;2;1;3;77;100;0;0;AI
35919007;2020;2;1;4;66;100;0;0;AI
35919007;2020;2;1;5;72;100;0;0;AI
35919007;2020;2;1;6;0;0;0;0;AI
35919007;2020;2;1;7;0;0;0;0;AI
35919007;2020;2;1;8;0;0;0;0;AI
35919007;2020;2;1;9;0;0;0;0;AI
35919007;2020;2;1;10;0;0;0;0;AI
35919007;2020;2;1;11;0;0;0;0;AI
35919007;2020;2;1;12;0;0;0;0;AI
35920058;2020;2;1;1;0;0;0;0;AI
35920058;2020;2;1;2;57;100;0;0;AI
35920058;2020;2;1;3;54;100;0;0;AI
35920058;2020;2;1;4;0;0;0;0;AI
35920058;2020;2;1;5;0;0;0;0;AI
35920058;2020;2;1;6;0;0;0;0;AI
35920058;2020;2;1;7;0;0;0;0;AI
35920058;2020;2;1;8;0;0;0;0;AI
35920058;2020;2;1;9;0;0;0;0;AI
35920058;2020;2;1;10;0;0;0;0;AI
35920058;2020;2;1;11;0;0;0;0;AI
35920058;2020;2;1;12;0;0;0;0;AI
35010273;2020;2;1;1;0;0;0;0;EM
35010273;2020;2;1;2;0;0;0;0;EM
35010273;2020;2;1;3;0;0;0;0;EM
35010273;2020;2;1;4;0;0;0;0;EM
35010273;2020;2;1;5;0;0;0;0;EM
35010273;2020;2;1;6;104;100;0;0;EM
35010273;2020;2;1;7;96;100;0;0;EM
35010273;2020;2;1;8;140;100;0;0;EM
35010273;2020;2;1;9;106;100;0;0;EM
35010273;2020;2;1;10;108;100;0;0;EM
35010273;2020;2;1;11;87;100;0;0;EM
35010273;2020;2;1;12;104;100;0;0;EM
35010285;2020;2;1;1;0;0;0;0;EM
35010285;2020;2;1;2;0;0;0;0;EM
35010285;2020;2;1;3;0;0;0;0;EM
35010285;2020;2;1;4;0;0;0;0;EM
35010285;2020;2;1;5;0;0;0;0;EM
35010285;2020;2;1;6;70;98.6;0;1.4;EM
35010285;2020;2;1;7;71;100;0;0;EM
35010285;2020;2;1;8;73;100;0;0;EM
35010285;2020;2;1;9;70;100;0;0;EM
35010285;2020;2;1;10;160;100;0;0;EM
35010285;2020;2;1;11;164;100;0;0;EM
35010285;2020;2;1;12;159;100;0;0;EM
35035403;2020;2;1;1;0;0;0;0;EM
35035403;2020;2;1;2;0;0;0;0;EM
35035403;2020;2;1;3;0;0;0;0;EM
35035403;2020;2;1;4;0;0;0;0;EM
35035403;2020;2;1;5;0;0;0;0;EM
35035403;2020;2;1;6;66;100;0;0;EM
35035403;2020;2;1;7;68;100;0;0;EM
35035403;2020;2;1;8;63;100;0;0;EM
35035403;2020;2;1;9;57;100;0;0;EM
35035403;2020;2;1;10;107;100;0;0;EM
35035403;2020;2;1;11;126;100;0;0;EM
35035403;2020;2;1;12;155;100;0;0;EM
35040708;2020;2;1;1;0;0;0;0;EM
35040708;2020;2;1;2;0;0;0;0;EM
35040708;2020;2;1;3;0;0;0;0;EM
35040708;2020;2;1;4;0;0;0;0;EM
35040708;2020;2;1;5;0;0;0;0;EM
35040708;2020;2;1;6;70;100;0;0;EM
35040708;2020;2;1;7;71;100;0;0;EM
35040708;2020;2;1;8;103;100;0;0;EM
35040708;2020;2;1;9;69;100;0;0;EM
35040708;2020;2;1;10;80;100;0;0;EM
35040708;2020;2;1;11;114;100;0;0;EM
35040708;2020;2;1;12;82;100;0;0;EM
35044878;2020;2;1;1;0;0;0;0;EM
35044878;2020;2;1;2;0;0;0;0;EM
35044878;2020;2;1;3;0;0;0;0;EM
35044878;2020;2;1;4;0;0;0;0;EM
35044878;2020;2;1;5;0;0;0;0;EM
35044878;2020;2;1;6;68;100;0;0;EM
35044878;2020;2;1;7;76;100;0;0;EM
35044878;2020;2;1;8;92;100;0;0;EM
35044878;2020;2;1;9;74;100;0;0;EM
35044878;2020;2;1;10;66;100;0;0;EM
35044878;2020;2;1;11;53;100;0;0;EM
35044878;2020;2;1;12;71;100;0;0;EM
35046536;2020;2;1;1;130;100;0;0;EM
35046536;2020;2;1;2;92;100;0;0;EM
35046536;2020;2;1;3;80;100;0;0;EM
35046536;2020;2;1;4;107;100;0;0;EM
35046536;2020;2;1;5;105;100;0;0;EM
35046536;2020;2;1;6;0;0;0;0;EM
35046536;2020;2;1;7;0;0;0;0;EM
35046536;2020;2;1;8;0;0;0;0;EM
35046536;2020;2;1;9;0;0;0;0;EM
35046536;2020;2;1;10;0;0;0;0;EM
35046536;2020;2;1;11;0;0;0;0;EM
35046536;2020;2;1;12;0;0;0;0;EM
35046541;2020;2;1;1;151;100;0;0;EM
35046541;2020;2;1;2;133;100;0;0;EM
35046541;2020;2;1;3;158;100;0;0;EM
35046541;2020;2;1;4;130;100;0;0;EM
35046541;2020;2;1;5;130;100;0;0;EM
35046541;2020;2;1;6;0;0;0;0;EM
35046541;2020;2;1;7;0;0;0;0;EM
35046541;2020;2;1;8;0;0;0;0;EM
35046541;2020;2;1;9;0;0;0;0;EM
35046541;2020;2;1;10;0;0;0;0;EM
35046541;2020;2;1;11;0;0;0;0;EM
35046541;2020;2;1;12;0;0;0;0;EM
35049086;2020;2;1;1;0;0;0;0;EM
35049086;2020;2;1;2;53;100;0;0;EM
35049086;2020;2;1;3;50;100;0;0;EM
35049086;2020;2;1;4;52;100;0;0;EM
35049086;2020;2;1;5;46;100;0;0;EM
35049086;2020;2;1;6;62;100;0;0;EM
35049086;2020;2;1;7;61;100;0;0;EM
35049086;2020;2;1;8;70;100;0;0;EM
35049086;2020;2;1;9;41;100;0;0;EM
35049086;2020;2;1;10;58;100;0;0;EM
35049086;2020;2;1;11;62;100;0;0;EM
35049086;2020;2;1;12;49;100;0;0;EM
35075152;2020;3;1;1;72;100;0;0;EM
35075152;2020;3;1;2;0;0;0;0;EM
35075152;2020;3;1;3;0;0;0;0;EM
35075152;2020;3;1;4;0;0;0;0;EM
35075152;2020;3;1;5;0;0;0;0;EM
35075152;2020;3;1;6;0;0;0;0;EM
35075152;2020;3;1;7;0;0;0;0;EM
35075152;2020;3;1;8;0;0;0;0;EM
35075152;2020;3;1;9;0;0;0;0;EM
35075152;2020;3;1;10;0;0;0;0;EM
35075152;2020;3;1;11;0;0;0;0;EM
35075152;2020;3;1;12;0;0;0;0;EM
35075164;2020;3;1;1;67;100;0;0;EM
35075164;2020;3;1;2;0;0;0;0;EM
35075164;2020;3;1;3;0;0;0;0;EM
35075164;2020;3;1;4;0;0;0;0;EM
35075164;2020;3;1;5;0;0;0;0;EM
35075164;2020;3;1;6;0;0;0;0;EM
35075164;2020;3;1;7;0;0;0;0;EM
35075164;2020;3;1;8;0;0;0;0;EM
35075164;2020;3;1;9;0;0;0;0;EM
35075164;2020;3;1;10;0;0;0;0;EM
35075164;2020;3;1;11;0;0;0;0;EM
35075164;2020;3;1;12;0;0;0;0;EM
35121551;2020;4;1;1;13;100;0;0;EM
35121551;2020;4;1;2;12;100;0;0;EM
35121551;2020;4;1;3;19;94.4;5.6;0;EM
35121551;2020;4;1;4;18;100;0;0;EM
35121551;2020;4;1;5;16;100;0;0;EM
35121551;2020;4;1;6;28;100;0;0;EM
35121551;2020;4;1;7;24;100;0;0;EM
35121551;2020;4;1;8;27;96.4;0;3.6;EM
35121551;2020;4;1;9;20;100;0;0;EM
35121551;2020;4;1;10;16;93.3;6.7;0;EM
35121551;2020;4;1;11;19;100;0;0;EM
35121551;2020;4;1;12;20;100;0;0;EM
35125349;2020;4;1;1;43;97.8;0;2.2;EM
35125349;2020;4;1;2;53;100;0;0;EM
35125349;2020;4;1;3;46;100;0;0;EM
35125349;2020;4;1;4;47;100;0;0;EM
35125349;2020;4;1;5;40;100;0;0;EM
35125349;2020;4;1;6;51;100;0;0;EM
35125349;2020;4;1;7;46;100;0;0;EM
35125349;2020;4;1;8;34;100;0;0;EM
35125349;2020;4;1;9;18;100;0;0;EM
35125349;2020;4;1;10;43;100;0;0;EM
35125349;2020;4;1;11;34;100;0;0;EM
35125349;2020;4;1;12;26;100;0;0;EM
35132688;2020;4;2;1;70;100;0;0;EM
35132688;2020;4;2;2;72;97.2;2.8;0;EM
35132688;2020;4;2;3;73;95.8;4.2;0;EM
35132688;2020;4;2;4;75;98.7;1.3;0;EM
35132688;2020;4;2;5;73;100;0;0;EM
35132688;2020;4;2;6;75;91.9;8.1;0;EM
35132688;2020;4;2;7;77;100;0;0;EM
35132688;2020;4;2;8;59;94.8;5.2;0;EM
35132688;2020;4;2;9;58;100;0;0;EM
35132688;2020;4;2;10;0;0;0;0;EM
35132688;2020;4;2;11;0;0;0;0;EM
35132688;2020;4;2;12;0;0;0;0;EM
35137741;2020;4;2;1;50;100;0;0;EM
35137741;2020;4;2;2;49;100;0;0;EM
35137741;2020;4;2;3;48;100;0;0;EM
35137741;2020;4;2;4;48;100;0;0;EM
35137741;2020;4;2;5;51;94.1;5.9;0;EM
35137741;2020;4;2;6;0;0;0;0;EM
35137741;2020;4;2;7;0;0;0;0;EM
35137741;2020;4;2;8;0;0;0;0;EM
35137741;2020;4;2;9;0;0;0;0;EM
35137741;2020;4;2;10;0;0;0;0;EM
35137741;2020;4;2;11;0;0;0;0;EM
35137741;2020;4;2;12;0;0;0;0;EM
35144770;2020;4;1;1;26;100;0;0;EM
35144770;2020;4;1;2;28;100;0;0;EM
35144770;2020;4;1;3;36;100;0;0;EM
35144770;2020;4;1;4;30;100;0;0;EM
35144770;2020;4;1;5;28;100;0;0;EM
35144770;2020;4;1;6;38;100;0;0;EM
35144770;2020;4;1;7;55;100;0;0;EM
35144770;2020;4;1;8;54;100;0;0;EM
35144770;2020;4;1;9;30;100;0;0;EM
35144770;2020;4;1;10;40;100;0;0;EM
35144770;2020;4;1;11;48;100;0;0;EM
35144770;2020;4;1;12;34;100;0;0;EM
35206805;2020;3;1;1;64;100;0;0;EM
35206805;2020;3;1;2;56;100;0;0;EM
35206805;2020;3;1;3;59;100;0;0;EM
35206805;2020;3;1;4;93;100;0;0;EM
35206805;2020;3;1;5;57;100;0;0;EM
35206805;2020;3;1;6;0;0;0;0;EM
35206805;2020;3;1;7;0;0;0;0;EM
35206805;2020;3;1;8;0;0;0;0;EM
35206805;2020;3;1;9;0;0;0;0;EM
